x1,x2,x3,x4,x5
1.2824038037254455,-2.2639770125490917,0.482714182042828,0.3269421244044288,-4.849625481653209
0.41848353993084897,-0.869368534289007,0.021590585004589206,2.2890107741837538,1.9180254655798663
-2.8044649940319766,-1.5845417837872824,0.04377052742328161,1.6265906859385018,1.917106242025831
1.0691404231369082,-0.05882606040934846,1.9969402834552785,-2.0556346365139033,2.000117766949522
2.4010738089297132,0.24299666637680017,3.102632212689752,-1.524825337742933,-2.8255459097872233
0.13986881109715354,-0.715108084815884,1.13834735582753,0.4743199248092509,1.9329213782070696
-0.1512996666933366,2.6636001857509086,2.0875921208357147,3.30777637396938,-6.991673546434061
1.9493245904940695,2.1433540786234344,0.5249597408806712,2.0189236967558735,1.8226145952300925
0.42724180146704493,-1.562407201697863,0.012937044433387557,1.7726776829313238,2.022631272702732
0.7830287608045945,-0.5749896335723608,0.04100088716455587,2.2617548026632317,-2.5181686686220317
1.9260855475904473,-1.7056190073885573,0.4373820636966461,1.229735681099024,1.6101231262501372
1.9195722766301475,-1.4902507333250343,-0.008489542531833674,-0.9565338505861112,1.8638643155840668
1.1861579805606297,-1.6659038833162276,0.04107586235326588,1.0633704094259482,-0.4327040948224017
1.3380480147744407,-0.3048859607893606,3.8613375088632838,-0.6823611282180417,1.9828559337631404
2.4569527695526516,-1.3609997142469041,0.7912193922864368,2.4180431087588676,1.8027761512345677
0.6189469872230786,-0.5763172559810896,0.22227293358771155,-0.1542154698635887,1.1758351829696636
1.4221827572285461,-0.47069192358749756,2.4497662155361652,0.21430998282656688,1.2489303851870375
1.3592497077725312,0.3077462433598135,-0.024553594977849556,0.3125083563216666,1.0113807480905308
0.8189643290622891,-0.036110431940758136,-0.024788569718487346,0.197975157020033,1.7742993248127163
2.722978354936232,-1.5378618334340615,-0.0026210918307272256,0.35427873369454144,1.269006687853107
3.371724158496049,0.9300794737676279,2.221779993810488,1.5972605350522802,1.9414772330476708
0.016243964371479236,-1.9212276211117507,-0.017234386693220895,2.3160557480284183,0.18708561021795234
-1.2393584742908073,4.221190369705713,1.3313601503571963,1.8200495822356455,1.6808503840659768
1.594351521511752,-0.5722785983109966,-0.024708070789924496,0.4365457789939704,2.0247535770520315
-0.1832715650049639,-2.032279676378259,0.04889910656332393,1.944149082009818,-1.1403915572079342
0.5012993728576736,-0.24999562275227216,0.17741810141806535,0.761130146144442,1.9473032118485918
-0.25668510971317215,-1.6539308923923681,0.7119248906541515,0.8967867394077871,2.0225795642009388
0.8514467047523788,-0.3431747201044897,0.017363421859267134,2.591503103972838,-0.6144445210678953
3.4860408851177573,1.521430487265918,-0.020722236460990886,3.6444665735235087,2.024787954930936
3.7754927932595663,3.0166161716710347,0.8898904204850391,1.005907328760637,-0.48868030487998837
0.8734901016364385,0.14333659699109802,1.8915711907654074,1.54813858948547,2.0247732130257745
0.6332719941371023,-2.0798528077903846,0.20393885872608705,1.50699106108478,2.0247865312668054
2.187926365180358,0.08475379841784969,-0.00890676031566429,2.934582364973442,0.6985950613221732
-0.5759162634991182,-1.6947043110886737,-0.02351452119386469,-0.2486571879065247,1.4514785502899628
1.050697109737009,1.203175138945392,-0.024773698713073496,0.40155061674725623,2.0107012373500055
2.083126568261859,1.2129088452649395,0.1648355740894906,1.308547210568607,2.0238094141069354
0.003078322274687406,-0.7336706560750135,-0.02378647731930467,1.2532304804110526,-0.41878710534742325
0.32419171950966663,4.657748671675268,0.34137302416909054,1.7586269838385569,1.1797698493713114
